"name","gender"
"SIMPSON-LARSEN Karoline","Women"
"HERMANSEN  Marianne","Women"
"MOE Karianne","Women"
"HELLAND-HANSEN Kristin","Women"
"EIDE Ingeborg","Women"
"ARNESEN Emma","Women"
"AA Ragnhild Rykhus","Women"
"GROEGAARD Charlotte","Women"
"WINGAN Ragnhild","Women"
"MEINICKE Stina","Women"
"FORREN Pauline","Women"
"RENAA Tine Marit","Women"
"ROENNING Sigurd","Men"
"BUCHER-JOHANNESSEN Thomas","Men"
"STAV Vegard","Men"
"SKAR Adrian","Men"
"FLATAKER Ole Morten","Men"
"SVINSAAS Jo","Men"
"BROESTE Simen Eide","Men"
"FOSSE Erling Fagerbakke","Men"
"KJENNERUD Eivind","Men"
"RIKSAASEN Bjoern Georg","Men"
"VOLD Joergen","Men"
"KLETTE Hans-Inge","Men"
"SIVERTSEN Magnus","Men"
"NORLI Aksel","Men"
"FINNE Sindre","Men"
"BJOERNSTAD Ludvik","Men"
"MELHUS Marius Landsem","Men"
"VAARHEIM Vegard","Men"
"MOSEBY Erling","Men"
"WIIK Emil","Men"
"BOVOLD Lars","Men"
"KOSTOEL Vetle Skeime","Men"
"HAUG   Eirik","Men"
"GULLIKSTAD Henrik","Men"
"STOERSETH Sivert","Men"
"MURBRAECH Sander","Men"
"KNOTTEN Sivert","Men"
"NYAAS Anders","Men"
"HOLMSTROEM  Brian","Men"
"LYCKANDER Vetle Gunnar","Men"
"AASBOE Jonas","Men"
"BERDAL Tore","Men"
"ROMUNDSTAD Henrik","Men"
"HAUAN Sivert Hansen","Men"
"SKJOELSVOLD Mats Burud","Men"
"NERHEIM Vebjoern","Men"
"VIGO DEL ARCO Marti","Men"
"JOENSSON Wilma","Women"
"AASANDER-GRAHN Jonas","Men"
"JOHANSSON Alexander","Men"
"LARSSON Kevin","Men"
"STRID Gabriel","Men"
"FILIPSSON Jens","Men"
"IRWIN Deedra","Women"
"MCELRAVEY Patrick","Men"
"HANTHORN Annah","Women"
"PARAVICINI Martin Anton","Men"
"NAEPFLIN Andrin","Men"
"BYKOVA Irina","Women"
"GRISHKO Marina","Women"
"DYUSSENOV  Asset","Men"
"MUKHIN Alexandr","Men"
"VOROBYOV Alexandr","Men"
"NAUMOV Vasilii","Men"
"HETT Vivian","Women"
"WATTS Mattie","Women"
"TRUU Stine.Lise","Women"
"PARTTIMAA Aleksi","Men"
"RABAKUKK Karl Erik","Men"
"MANNILA Lauri","Men"
"ROOS Henri","Men"
"RAJACK Mark","Men"
"ALATALO Sanni","Women"
"SAASTAMOINEN Ilona","Women"
"HAMALAINEN Juuso","Men"
"MIKUS Jan","Men"
"PULLES Mariel Merlii","Women"
"PASHKOVSKA Inga","Women"
"KAASEN Agnethe","Women"
"AGNALT Sigurd Fredriksen","Men"
"MANDELJC Anja","Women"
"DUCORDEAU Juliette","Women"
"CHAMIOT MAITRAL Laura","Women"
"DE ZOLT PONTE Chiara","Women"
"MAYER Celine","Women"
"WERRO Giuliana","Women"
"PITTIN Cristina","Women"
"BELLINI Martina","Women"
"UNGER Philipp","Men"
"LAUDE Camille","Men"
"RIEBLI Janik","Men"
"VYATKINA Daria","Women"
"VECHKANOV Vladislav","Men"
"YAKUNINA Maya","Women"
"NEKRASOVA Polina","Women"
"ZHVIKAU  Uladzislau","Men"
"POIKONEN Verneri","Men"
"LAMSA Emmi","Women"
"VUORINEN Lassi","Men"
"KAIPAINEN Anni","Women"
"MASLOUSKI Mikita","Men"
"POLEVOY Nikolay","Men"
"LYTNEV Sergey","Men"
"ALEXEEV Anton","Men"
"NEVOLSKIKH Alexander","Men"
"BEREZHNENKO Nikita","Men"
"DROZD Dmitriy","Men"
"PEREVOZCHIKOVA Alena","Women"
"MATSOKINA Hristina","Women"
"ZABOLOTSKIH Alena","Women"
"JOHANSSON Nelly","Women"
"MAJBAECK Maja","Women"
"STENMAN Ebba","Women"
"ORLYK Andriy","Men"
"POPTSOV Daniil","Men"
"PENCHEV Martin","Men"
"ROEMER Tue","Men"
"OSKARSSON Sofie","Women"
"PERSSON Alicia","Women"
"LUNDGREN Moa","Women"
"PERSSON Adam","Men"
"SIVERTSGAARD Vegard","Men"
"ANDERSSON Fredrik","Men"
"NYSTEDT Jacob","Men"
"HOAAS Geir Kristian","Men"
"BERTILSSON Erik","Men"
"MODIN Jonathan","Men"
"LIEBACK Erik","Men"
"JONSSON Simon","Men"
"SVENNINGSSON Ludvig","Men"
"DAHLGREN Tua","Women"
"BUSHMAKINA Ekaterina","Women"
"ZHEREBYATEVA Anna","Women"
"SIBGATULLINA Rezeda","Women"
"AYCICEK Omer","Men"
"OGLAGO Amed","Men"
"DUMAN Aysenur","Women"
"MYHRVOLD Mathilde","Women"
"NORDLUNDE Mari","Women"
"MYHRE Simen","Men"
"MAGNUSSEN Andreas Finni","Men"
"ANDERSSEN  Eirik Soergaard","Men"
"HENNINGSEN Christoffer","Men"
"RAMSE Sondre","Men"
"HAGA Anders","Men"
"JAKOBSEN Kristian","Men"
"MAURTVEDT Thea","Women"
"JENSEN Mats Kobbersletten","Men"
"JOHANSEN Sindre","Men"
"BRATBAK Emil Robert book","Men"
"KOLDERUP Jon Sigve Nygaard","Men"
"MESTVEDTHAGEN Sevat","Men"
"BERGMANN Petter","Men"
"SKENDER Gabrijela","Women"
"HENDRICKSON Nick","Men"
"MILLER Kaitlynn","Women"
"JORTBERG Lauren","Women"
"BLACKMER Emily","Women"
"HAGSTROEM Johanna","Women"
"ANDERSSON Johanna","Women"
"FURUNAES Amelia","Women"
"BERGLUND Agnes","Women"
"PETERSON Frida","Women"
"SUNDMAN Josefina","Women"
"MELIN Madelene","Women"
"MELEN Matilda","Women"
"ROSJOE Eric","Men"
"DANIELSON FROST Oskar","Men"
"PERSSON Albin","Men"
"PALANDER Jonatan","Men"
"CARLING Albert","Men"
"PERSSON Petter","Men"
"JUTTERSTROEM Axel","Men"
"BAJORAVICIUS Azuolas","Men"
"LARSSON Emma","Women"
"KARLSSON Alexander","Men"
"INGARD Karl","Men"
"MATTER Nadine","Women"
"STEINER Desiree","Women"
"VILA OBIOLS Carola","Women"
"KLEE Adriana","Women"
"BONOLINI Severin","Men"
"DOENNI Tobias","Men"
"JOHANSSON Tilda","Women"
"BLOM Vendela","Women"
"TILLSTAM Linda-Marie","Women"
"ROTVOLD Carl","Men"
"GRANLUND Jonas","Men"
"KARRI Kaarel","Men"
"TIMAKOVA Nelli","Women"
"TIMASHOV Anton","Men"
"DENIS Katherine","Women"
"HICKS Peter","Men"
"WILLIAMS Gareth","Men"
"MCDONALD Alex","Men"
"GREER Sam","Men"
"HOWARD Brendon","Men"
"JE Sang-Mi","Women"
"BABA Naoto","Men"
"KIM Min-Woo","Men"
"RICHARDSON Annika","Women"
"FRASER Madison","Women"
"MCLEAN Caelan","Men"
"FOSTER Joey","Men"
"MACISAAC-JONES Michael","Men"
"CAIRNS Sam","Men"
"KALIVODA Tomas","Men"
"HARMEYER Henry","Men"
"JONES Kieran","Men"
"PIIPPO Eveliina","Women"
"TARASSOVA Anzelika","Women"
"GOTOU Taisei","Men"
"BERG Elis","Men"
"AUGUSTSSON Isak","Men"
"QUINTIN Lena","Women"
"ARNESEN Synne","Women"
"KNUDSEN Tiril Liverud","Women"
"OFSTAD Ingvild","Women"
"AMUNDSEN Hedda Oestberg","Women"
"BROVOLD Synne","Women"
"KNUTSMOEN Tina","Women"
"HEIMDAL Johanne","Women"
"JOHANSEN Lone","Women"
"MIDTSKOGEN Maiken Min","Women"
"HEGDAL Vebjoern","Men"
"LIPPERT Joergen","Men"
"LARSEN Thomas Helland","Men"
"HOPE Jon Rolf Skamo","Men"
"WAHL Simen Munch","Men"
"AABREKK Eirik Bergene","Men"
"BJERTNAES  Johannes","Men"
"MOEN Sivert","Men"
"BROETO Emil Intelhus","Men"
"BUVARP Martin Julian","Men"
"AMUNDSEN Harald Oestberg","Men"
"MOEN Vebjoern","Men"
"ELVSETH Anton","Men"
"KIRKENG Ole Marius","Men"
"BORDAL Johannes","Men"
"HAUGETO Sebastian","Men"
"HAEGELAND  Tor Olav","Men"
"NOROEY Magnus","Men"
"SKURDAL Magnus Brath","Men"
"JENSEN Trym Moeng","Men"
"SOERENSEN Lars","Men"
"ANDERSEN Herman Andreas","Men"
"LANGERUD  Sivert Bjoernebo","Men"
"COLIC Milos","Men"
"KETTERSON Zak","Men"
"KOLODZIEJ Klaudia","Women"
"SANTOS Victor","Men"
"JACKSON Ryan","Men"
"VOJINOVIC Anastasija","Women"
"KIM Magnus","Men"
"RATT Alvar","Men"
"DUBOTOLKINA Nina","Women"
"PUIGDEFABREGAS Alba","Women"
"KROL Iuliia","Women"
"KAZNACENKO Marija","Women"
"CHYCHYKAU Aleh","Men"
"ISTOMINA Mariya","Women"
"ALEXEEVA Anna","Women"
"JOHANSSON Leo","Men"
"ENGDAHL Johannes","Men"
"BOOK Josefiina","Women"
"MIETO Juha","Men"
"BRAA Oddvar","Men"
"CAPITANIO Giulio","Men"
"WASSBERG Thomas","Men"
"PIERRAT Jean-Paul","Men"
"AUNLI Ove","Men"
"SIMONEAU Dan","Men"
"GALANES Jim","Men"
"GRUENENFELDER Andy","Men"
"KOHLBERG Benny","Men"
"SVANDA Ladislav","Men"
"BECVAR Milos","Men"
"LOCATELLI Dominique","Men"
"DOTZLER Stefan","Men"
"HOLTE Tor Haakon","Men"
"SACHNOV Wladimir","Men"
"SVAN Gunde","Men"
"HARVEY Pierre","Men"
"RISTANEN Kari","Men"
"PAULU Blanca","Women"
"SVOBODOVA Gabriela","Women"
"PASIAROVA Anna","Women"
"AUNLI KVELLO Berit","Women"
"MYRMAEL Marit","Women"
"FIRTH Shirley","Women"
"FIRTH Sharon","Women"
"JOHANSSON Marie","Women"
"RABINOWITZ Judy","Women"
"SPENCER-GALANES Lynn","Women"
"BOE Anette","Women"
"JERIOVA Kveta","Women"
"THOMAS Karin","Women"
"LAMBERG-SKOG Karin","Women"
"NOACK Ute","Women"
"KRATZER Evi","Women"
"JÄGER Karin","Women"
"NYKKELMO Grete Ingeborg","Women"
"SHAMSHURINA STEPANOVA Julia","Women"
"JAHREN Anne","Women"
"SKEIME Nina","Women"
"HYYTIÄINEN Eija","Women"
"LONG Sue","Women"
"LUNDGREN Moa","Men"
"DAHLGREN Tua","Men"
"LARSSON Emma","Men"
"LINDMAN Filippa","Men"
"RUUS Mathilda","Men"
"THALIN Emma","Men"
"JOENSSON Matilda","Men"
"OLSSON Moa","Men"
"ROSENBERG Signe","Men"
"MAJBAECK Maja","Men"
"JOENSSON Wilma","Men"
"OSKARSSON Sofie","Men"
"HALLQUIST Ingrid","Men"
"GUSTAFSSON Linn","Men"
"FURUNAES Amelia","Men"
"ANDERSSON Johanna","Men"
"FRITZ Hanna","Men"
"STENMAN Ebba","Men"
"JOHANSSON Tilda","Men"
"PERSSON Alicia","Men"
"JOHANSSON Nelly","Men"
"SUNDMAN Josefina","Men"
"NIEMI Ottilia","Men"
"PETERSON Frida","Men"
"TRUU Stine.Lise","Men"
"BACKEN Emma","Men"
"MELIN Madelene","Men"
"BLOM Vendela","Men"
"BAECKMAN Ellionore","Men"
"TILLSTAM Linda-Marie","Men"
"MELEN Matilda","Men"
"HALLQUIST Ida","Men"
"JONSSON Emma","Men"
"MOEN Sivert","Women"
"HOLMSTROEM  Brian","Women"
"HAUAN Sivert Hansen","Women"
